umbrella_id	xtrop	human	mouse	rat	zebrafish	chicken	drosphila	worm
6047695	116406444	23255	68617	316764	101884972	426050		
6047727	100485411	203259	71901	691024	445197	768856		
6047727	100485411	203259	71901	691024	553801	768856		
6047736	100495728	3263	15458	58917	327588	419076		
6047736	100495728	3263	15458	58917	767787	419076		
6047818	100491533	23166	192187	100363145	100151488	415894		
6047829	100496403	7755						
6047839	100495977	387763	620695					
6047878	100489754	138799						
6047882		26330	14447	66020	406367			
6047888	101733680	85441	229003	296474	562461	419265		
6047888	101733680	85441	229003	296474	570654	419265		
6047892	100486512	23170	223723	300105	393222	418227	35732	
6047907	100380201	10864	108114	89776	393320	416712		
6047907	100380201	10864	108114	89776	794188	416712		
6047949	100490430	79809	73668	295654	569823	424176		
6047989	100491054	26155	57741	313777	58013	419433		
6048032		389090						
6048036	100497257	1953	230971	65049		419385		
6048085	496982	27233						
6048117		283189						
6048123	100145411	7579	269585	500549				
6048179	100488943	64926	320484	314596	798492	101747651		
6048179	100488943	64926	320484	314596	798492	426166		
6048190	548439	3055	15162	25734	101885596	419280		
6048200	100216038	79637	276905	287827	767659	422118		
6048227	100145133	1297	12839	305104	100170785	771873		
6048227	100145133	1297	12839	305104	406548	771873		
6048234	100496092	3768	16515	117052		427662		
6048246	100489608	84288	68226	289280	558031	421491		
6048264	100492102	57214	80982	308797	100003660	415476		
6048313	100497414	10479	236794	302863	556638	422241		
6048313	100497414	10479	236794	302863	792983	422241		
6048376	100486122	57644	668940	311570	100884147	395279		
6048376	100486122	57644	668940	311570	560945	395279		
6048409	100492776	148	11549	29412	557259	428203		
6048409	100492776	148	11549	29412	798498	428203		
6048419	496708	79154	192970	360583		395172		
6048492	100496212	56243				420501		
6048550	100487448	135112	211329	498995		421717		
6048564	100493537	9881	320429	316022		420728		
6048592	100493643	54941	67664	361296				
6048643	100497690	11069	56508	252857	559170	429022		
6048656	100497265	201627	211922	306229	449814	416006		
6048677	100490424	80243	109294	312912	557288	420172		
6048702	100493764	158234	69934	298081	768135	768672		
6048752	100493056	9830	74735	313236		427282		
6048771	100497487	138428	329384	362113	503752			
6048796	100491545	1353	69802	103693419	100005158	770638		
6048920	100496151	647309	239789	498102	100148564	100857704		
6048928	100490135	23281	77521	498136	100334766	418923		
6048928	100490135	23281	77521	498136	556195	418923		
6048941	100485676	146429			570565	100857161		
6048958	100485624	54798	100534287	310550	100004458	769052		
6048967	100487143	79888	210992	361467	555969	420974		
6048978	100490075	50512	319655	297433	563754	770690		
6049003	101732569	80728	223666	500901	101884459	419132		
6049034	100489552	284353	69547	680440	561946	107050647		
6049045	100486931	140461	78541	315287	327200	426183		
6049078	100491258	728276		100909498	570145	771758		
6049109	100489344	2560	14400	25450	100331377	770479		
6049122	116407936	2081	78943	498013	553551	771230		
6049127		120775						
6049135	548589	54963	68556	499956	558466	419255		
6049135	548589	54963	68556	499956	570547	419255		
6049146		390980						
6049172	101733983	729025	277898	502918		418177		
6049176		415				418658		
6049176		415				418659		
6049185	100037850	55707	66147	298598	553536	419464		
6049288	100486236	51016	85308	290224	393094			
6049303	116408207	6839	20937	501653	326906	100857640		
6049303	116408207	6839	20937	501653	445198	100857640		
6049355	100491705	151473	71781	316578		424784		
6049364	100492412	55503	64177	114246	100000322	418307		
6049373		390195						
6049377	100485091	55630	72027	300051	562762			
6049396	100494036	8642	233651	308912	100334632	419073		
6049396	100494036	8642	233651	308912	553300	419073		
6049401	100490968	84765						
6049466	100145097	25973	230577	313429	325494	424659		
6049472		135941						
6049476		79290						
6049480	100491422	5190	224824	117265	792998	416709	3772165	
6049498		8388						
6049502	101731433	23500	76441	316201	798465	421422		
6049690	100487994	2832			571123	771598		
6049694	100487225	1188	56365	79430		428190		
6049718	116406493	7036	50765	288562	494476	396191		
6049727		81442						
6049731	100488862	2559	14399	29708	393704	395931		
6049731	100488862	2559	14399	29708	559693	395931		
6049746	100493850	338440	71345	499287		422996		
6049767	100493472	65989	106565	316232	100150992	428576		
6049776	100488072	65268	75607	306811	103911868	415984		
6049785	100487128	64090	381334	685402	556126	424854		
6049790	101734246	8515	213119	310683	572348			
6049795	100489709	79955	100503041	293996		428974		
6049800	101733945	100507421	434008	679651	436669	418120		
6049804	100036688	23332	76707	304740	446121	429042		
6049804	100036688	23332	76707	304740	562077	429042		
6049901	100491472	390191						
6049905		26188						
6049909	100487754	163933	625638	313650	447808	100858896		
6049918		85364	67917	690005	110438159			
6049923	101731003	1306	12819	298069	558137	420803		
6049923	101731003	1306	12819	298069	792366	420803		
6049934	100496869	10825	50877	117185		430542		
6049947	100491303	6725	20811	296472		419246		
6049994	100493417	140710	320706	311578	797906	419159		
6050016	100487068	10501	20359	84609	100148883	428330		
6050016	100487068	10501	20359	84609	562398	428330		
6050026	100328608	79788						
6050039		26740						
6050043		219952						
6050047	100485654	390937	232974	292720				
6050054	100494357	504190						
6050058		6526	53881	114507	100004287	112530700		
6050058		6526	53881	114507	568338	112530700		
6050068	100495093	2898	14806	54257	556013	428628		
6050073	100491858	9515	207227	288080	567605	418327		
6050095	100496499	83849	319508	306285	798021	423614		
6050100	101734636	57221	215821	292947	562652	421681		
6050107		8390						
6050111		441308						
6050115	100487967	57571	107239	309150		100359387		
6050142		285659						
6050146		283159						
6050150	100493159	343578	545481	296323	101886014	419168		
6050166		3929	16803	29469		419293		
6050171	100497315	143903	244864	500996	564995			
6050171	100497315	143903	244864	500996	567867			
6050177	100496606	57639	75172	499980	767671	417723		
6050186	100485623	22798			286831	396076		
6050195	100487447	90268	432940	100362554				
6050209	100487394	130940	227933	311051		424327		
6050222		138883						
6050226	100498304	9865	66873	362364	448885	428436		
6050247		390429						
6050251	100488940	9780	234839	361430	567949	415849		
6050274	100487245	9498	59033	315311	557494	425441		
6050286	100485430	8681	102238433			423221		
6050290	100488884	126969	213603	295417		424486		
6050307	100494902	9758	333605	302656	403129	418640		
6050316	100487875	54828	192197	363662	393594	417643		
6050327	448244	25934	66536	685080	393234	427300		
6050423	100498578	129138	223690	362957	436851	418034		
6050451	100498627	55701	268739	361034	100151026			
6050455	100498310	55244	67473	360539	541497	417617		
6050464	100497991	340156	238564	100911165	449707	420893		
6050464	100497991	340156	238564	100911165	566845	420893		
6050470	100486374	25854	212326	361153	100001989	422721		
6050478	100492604	26166	626596	500853	101884083	101751119		
6050488	100488098	57480	213783	679812	101886810	421632		
6050517	100145795	163351	229900	305139				
6050556	100492275	28982	226844	108348225	562595	421365		
6050563	100491048	150356	214685	100910434		417997		
6050578		4319	17384	117061		418981		
6050586	100496781	29948	71839	171493		415706		
6050594	100496380	55112	217935	314523	100330581	420452		
6050607	100495162	23245	56079	100361323	100535087	417242		
6050615	100486270	643226	332309	681048	100535155	771645		
6050620	100495015	23108	380711	303298		427841		
6050631	100494226	9905	97761	303304	799094	417673		
6050636	100492065	10565	211673	312915	100329953	420170		
6050659	100490885	4054	16998	83838	562912			
6050677	100493990	11037	77057	360202	100334703	100534590		
6050682		219982						
6050686	100496948	254786						
6050690	100487613	1768	330355	117250	100148193			
6050826	100495969	146	11550	29413	568614	422933		
6050843	394861	2771	14678	81664	327650	396367		
6050843	394861	2771	14678	81664	336421	396367		
6050927	100495749	9730	321006	315987	100333081	415921		
6050949	100493765	4586	17833	682837	100148804	107053416		
6050953	100496486	253582			556137	769034		
6050957	100488633	1310	12823	367236	571468	421873		
6050963	101734068	388630	666048	689914	566028	424623		
6050973	100491951	129293			564021	427288		
6050977	100492500	54084	252974	365546	555223	424836		
6050977	100492500	54084	252974	365546	570420	424836		
6050981	100485577	2346	53320	85309		419011		
6050997	100492122	8527	227333	368088	100536469	424747		
6051018	100495643	54545	268783	310155	569130	427423		
6051029	100496851	80209	212127	310417	556416	418891		
6051037	100380148	10580	20411	686098	100002756	423749		
6051059	100495753	344838	75552	315904	101886606	100858936		
6051070	100490658	57673	331623	683923	565716	421778		
6051084	101731690	646960	69453	363274	563528	424939		
6051091		158131						
6051095	100485832	325	20219	29339	792467			
6051105		219431				100859598		
6051109	100488358	9376	19879	83500				
6051118	100493229	220296	72927	300517	100005952	428234		
6051132	100486339	2118	18612	360635	30700	395747		
6051138	100498265	92017	74478	689142	565513	416417		
6051152	100487679	131873	245026	315979	564005	428448		
6051156		81469						
6051163	100487728	196051	381925	309014	100334794	428987		
6051174	100497438	645191	237403	690755	100151059	420075		
6051188	100492665	3787	16538	117023		770173		
6051193	101730546	339291	240131	301711	552944	769685		
6051198	100488678	283358	330406	500306		418150		
6051207	100489270	170689	235130	300474	100001991	419733		
6051218	100496578	8814	71091	314198	445316	423575		
6051224	100492389	7772						
6051230	100490665	25907	72309	117582	100148963	776186		
6051239	100490949	407738	320265	500266	100536837	416089		
6051253	100494872	401124	100322896	120096513	100536769	100858463		
6051253	100494872	401124	100322896	134478879	100536769	100858463		
6051258	100487014		110189					
6051277	100495697	392617	243312	288512	100144401	416465		
6051277	100495697	392617	243312	288512	562570	416465		
6051285	101733955	145645	74401	691952	541341	100857114		
6051293	100487157	114788	239420	314942	565916	420279		
6051293	100487157	114788	239420	314942	572419	420279		
6051298	100488522	25901	215814	361454	326808	421679		
6051311	100493177	221074	277468	291328		420514		
6051334	100491736	3885	16672	303528				
6051339		26696						
6051343		1879	13591	116543	557777	395512		
6051343		1879	13591	116543	565310	395512		
6051348	100497070	5151	18584	308776	791145	415455		
6051359	100491850	26153	668303	314473	561709	423489		
6051382		339327						
6051848		163081				768595		
6052194		441669						
6052198	100491009	56098	93707					
6052229	100495178	120400	640268	500992				
6052240	100493716	79684	235184	500974	799368	768763		
6052257	100497601	57082	76464	311327	327226	423007		
6052274		9311	171209	286920		107055878		
6052279	100493465	219957						
6052283		282775						
6052287		22869						
6052299	100145680	55109	66549	310005	559905	416364		
6052320	100493893	284403	233064	308492	570949	771487	33367	
6052331	493551	79679	242122	295322	100537676	101752024		
6052336	100379893	388503						
6052363	100490039	197131	22222	499877	568531	423242	32687	
6052375	100490899	375057	381310	689499	562918	421315	37473	
6052384		138802						
6052388	100496236	57674	672511	303735	503775	422080		
6052388	100496236	57674	672511	303735	563001	422080		
6052454	100498435	85445	170571	307865	564195	430532		
6052813	395024	4609	17869	24577	30686	420332	31310	
6052813	395024	4609	17869	24577	393141	420332	31310	
6053212	100487501	3791	16542	25589	554230	395323		
6053212	100487501	3791	16542	25589	796537	395323		
6053270	613051	4094	17132	54267	114467	693248		
6053270	613051	4094	17132	54267	30210	693248		
6053329	549871	5894	110157	24703	30716	396245		
6053329	549871	5894	110157	24703	557109	396245		
6053488	100488004	2534	14360	25150	373872	396294		
6053488	100488004	2534	14360	25150	574422	396294		
6054020	100497656	3932	16818	313050	414333	396460		
6054033	100124801	115426	109113	309331		431601		
6054063	100158552	55683	226976	316328	555951	426585		
6054130	100495955	2548	14387	367562	100002366	416462		
6054174	101731143	9442	68975	296612	393633	417172	40696	
6054425	100494828	166378	57815	361935	100332622	422665		
6054433	100494204	2186	207165	303617	324479	100858895		
6054494	549586	5781	19247	25622	333979	395815		
6054494	549586	5781	19247	25622	393426	395815		
6054552	496672	8547				427762		
6054593	100145526	5406	69060	25702		423916		
6054674	100490771	25	11350	311860	100000720	417181		
6065157	100498099					395308		
6065166		54952	71787		553636	419597		
6065166		54952	71787		791478	419597		
6065171	100488223	5007	76303	365410	564372	101747893	42985	
6065246	100496505	846	12374	24247	560607	418266		
6065253	496627	5645	22072	25052		396344		
6065291	100485966	65078	65079	113912	403306	417001		
6065300	100492591	619189	574418	311358	570112	430755		
6065305	100492144	5253	18676	306814	503778	415981		
6065311	100492337	60598	241769	156873	100000132	419191		
6065316	100490716	6494	20469	361710	555294	101749913		
6065984	734035	114991			100330008	770984		
6066016	448120	7316	22190	50522	777766	101747587		
6066970	448542	26984	317717	117513	324832	424250		
6067076	779446	23135	216850	363630	556678			
6067076	779446	23135	216850	363630	563644			
6067125	100496493	79802	78772	317051	560376	421339		
6067132	100497997	340146	76157	308717	565603	428614		
6067137	100489191	2242	14159	361597	566739	429374		
6067151	100492965	1956	13649	24329	100537376	396494	37455	
6067151	100492965	1956	13649	24329	378478	396494	37455	
6067165	733982	7410	22325	296603	556413	373938		
6067220	100486835	5295	18708	25513	557176	427171		
6067267	100145808	84376	320191	306548	100536916	427297		
6067293	100125167	8110	70127	299186	562738	395351		
6067313	100135121	22990	54604	314288	794337	426230		
6067389	496597	51663	22763	365703	321659	427424		
6067550	549727	4738	18002	25490	368667	100858776	35151	
6069989	100495532	10725	54446	307820	334390	415866		
6069989	100495532	10725	54446	307820	555802	415866		
6069999	493492	2885	14784	81504	406308	386572		
6069999	493492	2885	14784	81504	493609	386572		
6070078	549745	55173	64657	363187	565937	421385	41838	
6070187	100487049	6900	21367	25356	30726	419825		
6070197	549503	8666	53356	298700	393974	101747413		
6070708	734147	7068	21834	24831	30607	396431		
6070727	595071	5872	68328	81756	373105			
6070904	100145116	2060	13858	313474	795505	424633		
6070938	100498157	339123	72106	360498	100330060	426917		
6070949	100486517	196528	77044	366980	566352	417804		
6071043	100158539	9320	14897	316575	564866	424785		
6071283	100495634	79677	67241	313961	797304	421950		
6071357	100497417	3635	16331	54259	559103	424745		
6071380	594975	7169	22004	500450	415209	396430		
6071709	100498501	57657	15168	114245	560709	100859704		
6071789	100495109				796537	422316		
6072890	100497000	100130873			100003090			
6072904	100491411	80206	225288	100360334		420952		
6072914	100490744	126669	214547	685088	561493	100857728	252629	
6072919	100124862	5156	18595	25267	386856	395509		
6072965	100124969	9270	16413	298914	641420	421928		
6072997	100494018	285313	242050	310448	100329456	425035		
6073015	619368	84301	68817	313668	386644	425541		
6073087	100496348	56896	65254	65208	324416	101750455		
6073087	100496348	56896	65254	65208	553410	101750455		
6073102	496910	200916	68028	361923	735250	100858296		
6073215	394650	5612	72981	308845	406354	428122		
6073215	394650	5612	72981	308845	436953	428122		
6073274	100490555	3550	24010	291659	322241	416133		
6073409	100486993	134111	76980	679949	557472	420939		
6073494	100492021	7038	21819	24826	567631	101410317	252815	
6073494	100492021	7038	21819	24826	567631	101410317	34093	
6073529	100487272	64174	319446	291984	100534995	107054267		
6073529	100487272	64174	319446	291984	100534995	415714		
6073540	100493811	2268	14191	79113		777583		
6073730	100491564	6503	20491	338477	101884146	378908	252650	
6073765	100487258	159371	240660	294072	100001920	423800		
6073770	100487416	25759	216148	314612	562011	770341		
6073779	100489280	401474	320679	362910	797592	420282		
6073788	100489846	3035	15115		447847	416132		
6073799	448719	2197	14109	29752	393710	101749142	41291	
6073799	448719	2197	14109	29752	550564	101749142	41291	
6074280	100497964	7409	22324	25156				
6074534	101733439	10060	20928	25560	561160	418200		
6074544	100486331	127534	14621	117055				
6074555	394741	845	12373	29209	114410	395198		
6074602	780009	57010	73660	365394	797905	100857896		
6074610	105947314	4829	18101	25264	561547	428610		
6074616	100485835	7314	22187	192255	550134	396190		
6075608	100493918	10451	57257	295378	100333179	373939		
6076029	100490097	5522	269643	117256	100002802	422858		
6076029	100490097	5522	269643	117256	559392	422858		
6076036	100492114	169200	100201	689176	564172	112531880		
6076036	100492114	169200	100201	689176	564172	770964		
6076049	100486970	284252	106931	291772	555637	421087		
6076061	100036719	8412	29815	310838	570610	424494		
6076140	100496520	7994	244349	306571	266966	426789		
6076184	394694	81890	60507	64016	393985	107050606		
6076333	100487803	80256	230088	298201	556829	100858763		
6076349	100485889	57134	230815	362625		419588		
6076360	100491653	7006	21682	84492	571588	396407		
6076379	448577	2782	14688	24400	322104	419402		
6076379	448577	2782	14688	24400	406796	419402		
6076441	100497864	441024	665563	305248	327496	770327		
6076449	100495526	8291	26903	312492	560924	425353	43174	
6076457	100496817	283209	70974	685076	449945	419052		
6076481	100492717	10692	20132	310869	447916	771805		
6076512	100494489	345193	242235	502596	100144406	422696		
6076512	100494489	345193	242235	502596	558559	422696		
6076867	100487232	4068	20400	501502		100857869		
6076881	100485362	84251	73094	313413	103909890	776038		
6076881	100485362	84251	73094	313413	566542	776038		
6076922	100485535	3054	15161	363519	564853			
6076922	100485535	3054	15161	363519	565206			
6076959	105948360	84433	108723	100363332	557072	416476		
6076968	100270676	9889	223773	315211	100000808	417734		
6077083	100124962	25817	106014	500915	100002919	768638		
6077083	100124962	25817	106014	500915	100536289	768638		
6077096	549841	7171	326618	24852	324244	107055375		
6077096	549841	7171	326618	24852	406437	107055375		
6077207	100489592	2635	55932	685116	563072		42709	
6077245	549756	2764	63985	81661	406384	423560		
6077305	448045	595	12443	58919	30222	396341		
6077410	100145581	3781	140492	54262	564698	395579		
6077417	100497001	5296	18709	29741	404211	771142		
6077432	100493758	283254	241547	690164	445279	423193		
6082491	448590	10857	53328	291948	492520	772196		
6082576	394508	292	11740	25176	192321	374072		
6083354	493349	8440	17974	316369	393972	418727		
6083354	493349	8440	17974	316369	445098	418727		
6083385	779490	54882	108857	100529260	563327	416143		
6083457	100486989	7516	57434	499966	553395	420438	32837	
6083468	496697	5644	114228	24691	65223	107048991		
6083595	100127690	79595	269003	307527		424756	39455	
6083683	548794	55339	74320	307524	449009	424753	40698	
6083738	100494777	64285	13650	303008	563403	416647		
6083738	100494777	64285	13650	303008	798402	416647		
6083757	394886	10589	66556	293674	321681	107050177		
6084128	100145687	2114	23872	304063	326672	396250		
6084256	100494754	6341	52892	497930	796572	426060		
6084276	733978	9189				418663		
6084293	100497399	26100	74781	288498	437002	416481		
6084369	100495570	92565	66930	309071	100005699			
6084379	100170494	115557	52666	314904				
6084576	100492679	3767	16514	83535	664687	428846		
6085001	100494644	57172	215303	171358	335654	419859		
6085001	100494644	57172	215303	171358	393802	419859		
6085007	100145241	29941	263803	296619	323182	417209		
6085046	100216056	2078	13876	170909	494073	374146		
6085074	100135092	5921	218397	25676	100002155	427327		
6085074	100135092	5921	218397	25676	564822	427327		
6085117	100145523	1292	12834	361821	567771	396292		
6085195	100145689	25839	102339	361407	569049	415681	34442	
6085225	100485933	5289	225326	65052	548346	100857877		
6085250	100494437	467	11910	25389	393939	421369	43867	
6085267	549530	8886	66942	308490	321127	424278		
6085669	100493938	27328	245578	317204	100333121	422264		
6085682	548788	7737		103694508	446116	419956		
6085682	548788	7737		313450	446116	419956		
6085730	548433	3053	15160	79224	359841	395877		
6085806	493463	4690	17973	300955		418727		
6085853	101731973	1180	12723	25688	567478	427949		
6085853	101731973	1180	12723	25688	795133	427949		
6085858	595086	9935	16658	54264	114463	419173		
6085858	595086	9935	16658	54264	30210	419173		
6085897	549517	4893	18176	24605	30380	419885		
6085942	100488507	270	229665	25028	393867	772125		
6085955	448056	55692	66978	360503	415206	416654		
6086059	100379835	23326	216825	303201	692275	416501		
6086264	613050	389692	378435	366949	100000492	395881		
6086849	100492322	9402	17444	366962		770756		
6086859	734097	10291	67465	305479	796388	427717	42048	
6086962	105946306	50487	237625	289733	641423	107051573		
6086967	100485318	149281	240879	289167	568419	429066		
6086973	100493601	91010	22379	300225	407694	107049717		
6086999	100158546	4849	232791	308311	327627			
6086999	100158546	4849	232791	308311	449540			
6087098	100492720	85406	74330	114481	100535820	426418		
6087117	100145555	5896	19373	84600	30663	423164		
6087130	100216033	4335	17428	287521	556663	427840	31331	
6087130	100216033	4335	17428	287521	559570	427840	31331	
6087170	733563	1659	217207	287727	606595	419982		
6087244	100485287	84675	381485	365751	436631	420166		
6087244	100485287	84675	381485	365751	664753	420166		
6087269	100145696	55324	27406	287982	100331227	424950		
6087367	496438	144404	330189	690137	798580	416847		
6087487	496771	3059	15163	288077	563056	426867		
6088476	101731709	23360	55935	311183	403074	426631		
6092086	779492	27154	268936	309647	100003354	421182		
6092086	779492	27154	268936	309647	100149254	421182		
6095529	448036	10973	77987	309887	100332599	421790		
6095668	100493484	55728	333789	305342	558048	422786		
6096087	101731025	10874	56183	63887	407657	422748		
6096144	100487523	5159	18596	24629	559529	770488		
6250445	100498555	9215	16795	361368	446213	418062		
6250473	100487975	119548				771362		
6250473	100487975	119548				771374		
6250477	394965	7203	12462	295230	192327	425644	42029	
6250836	733972	9939	60365	295284	503767	107050968		
6251183	101732884	343521	242646	102551208	793976	101747461		
6251191	549501	4580	17827	295241	286740			
6251191	549501	4580	17827	295241	556917			
6251244	394772	10139	76688	117051	503602	419261	31841	
6251286		713	12260	29687	445088	428197		
6251327	101731300	57505	224805	301254	792787	421436		
6257370	100486614	339403	242093	102549653				
6257374	116409847	22899	442801	287418	101882903			
6257380	101735127	116988	213990	362300	324332	768507		
6257386	100490804	9633	17771	309142	100330665	768517		
6257392	100489292	79760	69731	499391	798703	107049541		
6257418	493357	6911	21389	365371	30254	395792		
6257431	394776	149951	99311	296285	445183	419286		
6257453	549328	10943	17692	317464		418641		
6257471	549198	84619	229007	296478	393457	419260		
6257485	100496659	9744	216859	287443	561771			
6257491	100486306	338567	332396	445371	561821	771448		
6257495	548940	9526	24070	303244	415220			
6257495	548940	9526	24070	303244	447806			
6257509	100170502	200162	74362	690746		418315		
6257520	116409862	5430	20020	363633	553347			
6257527	100216277	83444	70020	500225	768122	107049493		
6257537	100490518	23732	230235	366376	100536668	420961		
6257544	100485754	79915	237877	303348	321619	417408		
6257544	100485754	79915	237877	303348	560591	417408		
6257552	100498652	23378	101867	308911	797198	425225		
6257561	100486160	285973	213948	499973	791223	107055991		
6257567	116406751	11094	381356	296599	100333889	417151		
6257572	100124794	10608	17122	360961	559531	422890		
6257582	100496193	23248	75137	100364568	334701	425074		
6257582	100496193	23248	75137	100364568	556426	425074		
6257589	100037887	79825	58229	685202	100333996	415972		
6257597	100036640	79832	99003	311266	100330496	421599		
6257607	100498551	3576			100002946	107056355		
6257613	394596	4237	17150	313662	556677	100858555		
6257624	100145466	4794	18037	316241	790944	421438		
6257634	496805	339761			558396	424227		
6257645	448279	10811	241275	311793	556318	417282		
6257653		150921	69852	688600	100002924			
6257660	100145593	53820	170765	288239	654448	101749102		
6257669	100158529	23126	229584	310658		429985		
6257678	549668	4300	70122	114510	550517	427234		
6257689	100485947	84904	230098	298404	492469	431661		
6257696	100491467	84948	105734	300034		101749031		
6257700	100145599	493869	69590	294744	393191	426170		
6257708	100158563	5822	110816	690297		418551		
6257717	100135158	375757	72931	499779	100333759	427767		
6257728	100158618	9274	12055	293514				
6257735	394652	220074		308868	767801	100857436		
6257744	100487901	79980	66934	499933	100002916	426088		
6257750	595038	9818	71844	245922	406510	418937	42342	
6257762	394756	5694	19175	29666	30388	107049719		
6257774	100145489	10672	14674	303634	326825	417434		
6257774	100145489	10672	14674	303634	336333	417434		
6257786	100494933	9120	104681	303772		417435		
6257794	100136947	56946	233545	361607	335889	419090		
6257800	100145118	9994	26885	313128	541521	421810		
6257812	448723	10263	52004	688405	494160	107053360		
6257823	100490616	121549	67341	299687		427912		
6257827		57670				100857885		
6257834		58473	27276	64471	566659	419064		
6257843	100485452	166752	333315	307767	564383			
6257850	493543	1436	12978	307403	568405	396406		
6257850	493543	1436	12978	307403	64274	396406		
6257859	100489010	89848	319262	307482		427616		
6257867	549047	64208	78977	641520	415108	395434		
6257879	100488479	57535				429496		
6257895	100485786	84890	211488	309732	406474	107053634	45988	
6257895	100485786	84890	211488	309732	494091	107053634	45988	
6257905	100497598	84073	104601	494192	100006494	422101		
6257914	100495864	84174	77799	499931	568515	100858750		
6257927	100127792	80820	67484	315500	402965	420740		
6257937	100144964	5514	52040	65045	192329	777176		
6257947	101730920	84081	237859	303346	323926	417588		
6257956	100038288	8061	14283	25445	564241			
6257956	100038288	8061	14283	25445	793507			
6257963	100135404	11333	231887	64527	322973	416491		
6257963	100135404	11333	231887	64527	393179	416491		
6257977	394934	23636	18226	65274		422183	36830	
6257988	100488367	6619	77634	362537	394090	768769		
6257996	100170617	56915	27998	308441	751632	100858931		
6258006	779834	201181			793202	420031		
6258011	100145041	283578	382620	681943	553196	423375		
6258021	100135270	5976	19704	684558	406783	420119	32153	
6258031	100145112	83475	102115	314644	321732	427066		
6258040	548774	8529						
6258052	448774	8379	17120	680006	393886	427658		
6258063	493351	10577	67963	286898	282673	423353		
6258075	100492340	10538	53314	299206	564589	423364		
6258081	779763	90135	399566	690367	100141360	101752037		
6258081	779763	90135	399566	690367	553533	101752037		
6258092	100494449	2355	14284	25446	558921	421416		
6258098	100485538	65992	77006	296162	393263	422941		
6258106	100124839	132200						
6258113	100493459	352909	436022	100359753	100148431			
6258120	100485992	54902	72795	691506	564788	417597	35172	
6258126	100487682	51393	22368	29465		417603		
6258134	549932	4350	268395	24561	566516	416648		
6258145	100497697	25758				421598		
6258150	100487564	51816			373884	418160		
6258150	100487564	51816			559295	418160		
6258155	100492012	9669	226982	308306	561194	395514	44261	
6258165	100485733	92797	117599	500837	797342	417836		
6258172	100135170	8091	15364	84017	324428	395851		
6258189	100124991	255057	100503659	314622		100858130		
6258196	549476	6208	20044	29284	336687	416275		
6258208	493570	4149	17187	60661	30467	100858676	40095	
6258220	100485582	124997	192652	303312	100333062	417560	34616	
6258226	100495169	85442	76484	361672	799007	423824		
6258232	100488513	8528	70503	685325		770953		
6258236	448317	4082	17118	25603	323201	396473		
6258236	448317	4082	17118	25603	554102	396473		
6258253	100489632	120863						
6258260	100127761	253314	218268	686104	30738	107054521		
6258270	100489850	84108	71041	309457	555238	770712		
6258278	100497843	9856			794624	428476		
6258281	100497063	3508	20589	29532	556484	422999		
6258290	100489262	6461	230126	362513		427280	252628	
6258296	100485386	60493	380601	366192	569940	422937		
6258303	100489543	124245	76014	292067	555770	415838		
6258310	100144290	93550	67492	286998	100148477	423771		
6258322	394879	7251	22088	292925	100333057	423082	39881	
6258322	394879	7251	22088	292925	415179	423082	39881	
6258334	100494657	84186	319885	298086	317641	426807	39883	
6258342	548813	151887	67896	64387	368419	395074		
6258352	394828	1280	12824	25412	503730	395069		
6258352	394828	1280	12824	25412	562496	395069		
6258369	100488410	6442	20391	303468	557170	100859263		
6258378	496414	1277	12842	29393	325675	395532		
6258378	496414	1277	12842	29393	337158	395532		
6258389	100488781	10044	27387	362111	394051	417225		
6258389	100488781	10044	27387	362111	558860	417225		
6258399		113179	100113398	100125374	368634			
6258405	100490541	55690	107975	171444	569034	421254		
6258414	100498472	10915	56070	307474	323071	416349		
6258414	100498472	10915	56070	307474	797473	416349		
6258426	394572	1173	11773	116563	321051	770246		
6258426	394572	1173	11773	116563	394001	770246		
6258437	100144921	10161	67168	691774	322473	396118		
6258447	101733781	283152	270150	300663	792470	769857		
6258451	594900	867	12402	500985	492364	374038	38961	
6258451	594900	867	12402	500985	556277	374038	38961	
6258465	100485010	200844						
6258470	549802	11102	67053	361020	553721	416064		
6258483	394952	3190	15387	117282	406267	427458		
6258495	394815	4798	235134	315523	567709	419727		
6258503	100497057	129881	75051	311113	559457	424161		
6258506	100485727	203427	194744	298318	796731	422371		
6258513	496698	54433	68147	499709	393950	422697		
6258523	100135171	55035	70930	361221	613021	415955		
6258531	100489733	4653	17926	81523	548602	424391		
6258536	394931	2130	14030	289752	322880	417022		
6258536	394931	2130	14030	289752	323597	417022		
6258549	100491941	79871	231571	305120	554138	424501		
6258558	733468	7114	19241	81814	793949	408047		
6258571	100135378	83872	545370	289094	559150	429823		
6258578	100497096	440699	240899	289199		770767		
6258582	448224	5411	18949	368070	407733	423338	41185	
6258594	100497733	7069	21835	25357	568167	404755		
6258602	100485481	1730	54004	317189	556029	374040		
6258606	548510	11097	231042	499974	406491	420614		
6258617	496542	10409	70350	64160	569631	373905		
6258628	100492880	3672	109700	25118	570868	395951		
6258632	100493043	133418	13723	114511	100141497	395242	34167	
6258636	548842	113201	319996		555654	415575		
6258646	100145651	84811	215051	300687	564510	428248		
6258656	100216126	2780	14686	365901	140429	395425		
6258667	100158639	25963	211499	366170		423231		
6258675	496466	54407	67760	29642	566537	417807		
6258685	100170488	2857	23890	554353	335288	771199		
6258685	100170488	2857	23890	554353	791765	771199		
